,公司代码_CompanyCode,证券代码_R_SecuCode,指数代码_IdxCd,指数全称_IdxFNm,证券市场_SecuMkt,上市日期_LsDt,上市状态_LstState,指数类别_IdxCtgy,行业类别_IndType,指数简介_IdxIntr
965,56350,84_H40036,H40036,上证军工全收益指数,84,2013-12-26,1,44,," H50036的全收益指数


上证军工指数编制方案
一、指数名称、代码
    1 、 指数名称：上证军工指数
    2 、 指数简称：上证军工
    3 、 英文名称： SSE National Defense Industry Index
    4 、 英文简称： SSE National Defense
    5 、 指数代码： H50036
二、基日与基点
    上证军工指数以 2004 年 12 月 31 日为基日，以该日收盘后所有样本股的调整市值为基期，以 1000 点为基点。
三、指数选样
    ?  样本空间：以沪市全部 A 股（非 ST 、 *ST 股）作为样本空间。
    ?  选样方法：
    将样本空间内符合下列条件的股票作为军工股票：
    1 ）选择由十大军工集团控股且主营业务与军工行业相关的上市公司股票作为指数样本；
    2 ）选择业务范围涵盖航空、航天、船舶、兵器、军事电子和卫星等军工领域的其他军工类上市公司股票作为指数样本；
    当样本空间中的军工股票超过 50 只时，对所有军工股票按照过去一年的日均总市值进行排序，选取排名前 50 的股票作为指数样本。
四、指数计算与修正
    ?  计算公式
    上证军工指数采用派许加权方法，按照样本股的调整股本数为权数加权计算，公式为：
    报告期指数 = 报告期样本股的调整市值 / 基期× 1000
"
966,56348,84_H40039,H40039,上证科技信息传媒产业全收益指数,84,2013-12-25,1,44,,"H50039的全收益指数

上证科技信息传媒产业指数编制方案
一、指数名称及代码
    ?  指数名称：上证科技信息传媒产业指数
    ?  指数简称：上证 TMT
    ?  英文名称： SSE TMT Industry Index
    ?  英文简称： SSE TMT Index
    ?  指数代码： H50039
二、指数基日与基点
    该指数以 2011 年 6 月 30 日为基日， 以该日收盘后所有样本股的调整市值为基期， 以 1000 点为基点。
三、样本选取方法
    1 、样本空间
    样本空间 由全部沪市 A 股组成，上市时间不足三个月，未完成股权分置改革， ST 公司、 *ST 公司及暂停上市的 A 股除外。
    2 、选样方法
    首先，将信息技术、电信业务以及消费电子产品、媒体中与 TMT 产业相关的公司股票纳入 TMT 产业主题
    其次，按照过去一年日均总市值和日均成交金额 由高到低排名，将两指标的排名结果相加所得和的排名作为综合排名，按照 综合排名由高到低选取不超过 50 只股票构成上证 TMT 指数样本股。
四、指数计算
    上证 TMT 指数计算公式为：
    其中，调整市值＝ ∑ ( 股价×调整股本数×等权重因子 ) ，调整股本数的计算方法同上证 180 指数；设置等权重因子以使每个样本股权重相等。
五、指数修正
    同上证 180"
967,56646,84_H40040,H40040,上证红利低波动全收益指数,84,2014-03-21,1,44,,"H40040上红低波全收益

                  上证红利低波动指数编制方案
一、指数名称及代码
指数代码	中文全称	中文简称	英文全称	英文简称
H50040	上证红利低波动指数	上红低波	SSE Dividend Low Volatility Index	SSE Dividend Low Volatility
二、基日与基点
    上证红利低波动指数以2005年12月30日为基日，基日指数1000点。
三、指数选样
    1 、样本空间
      满足以下三个条件的沪市A股股票构成指数样本空间：
      （1）过去3年连续现金分红且每年的现金股息率（税后）均大于0；
      （2）过去一年内日均总市值排名在上海A股的前80%；
      （3）过去一年内日均成交金额排名在上海A股的前80%。
    2 、选样方法
     （1）计算样本空间内股票最近一年的红利支付率和过去3年的每股股利增长率，剔除支付率过高或者为负的股票（红利支付率过高：支付率排名在样本空间前5%），剔除增长率非正的股票；
     （2）计算剩余股票过去3年的平均税后现金股息率和过去一年的波动率；按照过去3年平均税后现金股息率降序排列，挑选排名居前的75只股票；将这75只股票按照过去一年波动率升序排列，挑选排名居前的50只股票组成指数样本。
四、指数计算
    上证红利低波动指数计算公"
968,56647,84_H40042,H40042,上证红利价值全收益指数,84,2014-03-21,1,44,,"H40042-上红价值全收益

                 上证红利价值指数编制方案
一、指数名称及代码
指数代码	中文全称	中文简称	英文全称	英文简称
H50042	上证红利价值指数	上红价值	SSE Dividend Value Index	SSE Dividend Value
二、基日与基点
    上证红利价值指数以2005年12月30日为基日，基日指数1000点。
三、指数选样
    1 、样本空间
      满足以下三个条件的沪市A股股票构成指数样本空间：
      （1）过去3年连续现金分红且每年的现金股息率（税后）均大于0；
      （2）过去一年内日均总市值排名在上海A股的前80%；
      （3）过去一年内日均成交金额排名在上海A股的前80%。
    2 、选样方法
     （1）计算样本空间内股票最近一年的红利支付率和过去3年的每股股利增长率，剔除支付率过高或者为负的股票（红利支付率过高：支付率排名在样本空间前5%），剔除增长率非正的股票；
     （2）计算剩余股票过去3年的平均税后现金股息率和BP、EP、CFP；按照过去3年平均税后现金股息率降序排列，挑选排名居前的75只股票；计算75只股票BP、EP、CFP并按降序综合排名，挑选综合排名居前的50只股票组成指数样本。
四、指数计算
    上证红利价值指数计算公式如下：
    报告期指数=Σ"
969,56734,84_H40044,H40044,上证健康产业全收益指数,84,2014-06-06,1,44,,"上证健康产业指数编制方案
一、指数名称及代码
    ?  指数名称：上证健康产业指数
    ?  指数简称：上证健康
    ?  英文名称： SSE Health Industry Index
    ?  英文简称： SSE Health Industry
    ?  指数代码： H50044
    ?  全收益指数： H40044
二、指数基日与基点
    该指数以 2013 年 12 月 31 日为基日， 以该日收盘后所有样本股的调整市值为基期， 以 1000 点为基点。
三、样本选取方法
    1 、样本空间
    样本空间由全部沪市 A 股组成，上市时间不足三个月、未完成股权分置改革、 ST 公司、 *ST 公司及暂停上市的 A 股除外。
    2 、选样方法
    第一步，将剩余股票内归属药品零售、医疗保健设备与服务、制药、生物科技等行业的股票纳入医疗保健产业；将归属种植养殖、农产品加工、动物保健、乳品肉品、制冷设备等行业的股票纳入食品健康产业；将归属环保设备、环保服务、水公用事业、园林工程等行业的股票纳入环保产业。
    第二步，上述股票按照过去一年 A 股日均总市值与日均成交金额由高到低排名，将两指标的排名结果相加，所得和的排名作为综合排名。
    第三步，在上述任一产业中，选取每个细分行业内综合排名最高的一只股票优先作为指数样本股，再从剩"
992,73490,72_HSCASUS,HSCASUS,恒生A股可持续发展企业指数,72,2010-07-26,1,44,,"""恒生可持续发展企业指数系列为企业可持续发展投资提供了一项基准。此系列包含五只指数，分别是∶
交易系列 ：
恒生可持续发展企业指数 (""HSSUS"") 
恒生A股可持续发展企业指数 (""HSCASUS"") 
恒生内地及香港可持续发展企业指数 (""HSMHSUS"")
基准系列 ：
恒生可持续发展企业基准指数 (""HSSUSB"") 
恒生A股可持续发展企业基准指数 (""HSCASUSB"")
"
993,73490,72_HSCASUSB,HSCASUSB,恒生A股可持续发展企业基准指数,72,2011-09-05,1,51,,"""恒生可持续发展企业指数系列为企业可持续发展投资提供了一项基准。此系列包含五只指数，分别是∶
交易系列 ：
恒生可持续发展企业指数 (""HSSUS"") 
恒生A股可持续发展企业指数 (""HSCASUS"") 
恒生内地及香港可持续发展企业指数 (""HSMHSUS"")
基准系列 ：
恒生可持续发展企业基准指数 (""HSSUSB"") 
恒生A股可持续发展企业基准指数 (""HSCASUSB"")
"
994,73490,72_HSCASUSBTR,HSCASUSBTR,恒生A股可持续发展企业基准指数股息累计指数,72,2011-09-05,1,51,,"""恒生可持续发展企业指数系列为企业可持续发展投资提供了一项基准。此系列包含五只指数，分别是∶
交易系列 ：
恒生可持续发展企业指数 (""HSSUS"") 
恒生A股可持续发展企业指数 (""HSCASUS"") 
恒生内地及香港可持续发展企业指数 (""HSMHSUS"")
基准系列 ：
恒生可持续发展企业基准指数 (""HSSUSB"") 
恒生A股可持续发展企业基准指数 (""HSCASUSB"")
"
995,73490,72_HSCASUSTR,HSCASUSTR,恒生A股可持续发展企业指数股息累计指数,72,2010-07-26,1,51,,
996,56621,84_H50042,H50042,上证红利价值指数,84,2014-03-21,1,44,,"                  上证红利价值指数编制方案
一、指数名称及代码
指数代码	中文全称	中文简称	英文全称	英文简称
H50042	上证红利价值指数	上红价值	SSE Dividend Value Index	SSE Dividend Value
二、基日与基点
    上证红利价值指数以2005年12月30日为基日，基日指数1000点。
三、指数选样
    1 、样本空间
      满足以下三个条件的沪市A股股票构成指数样本空间：
      （1）过去3年连续现金分红且每年的现金股息率（税后）均大于0；
      （2）过去一年内日均总市值排名在上海A股的前80%；
      （3）过去一年内日均成交金额排名在上海A股的前80%。
    2 、选样方法
     （1）计算样本空间内股票最近一年的红利支付率和过去3年的每股股利增长率，剔除支付率过高或者为负的股票（红利支付率过高：支付率排名在样本空间前5%），剔除增长率非正的股票；
     （2）计算剩余股票过去3年的平均税后现金股息率和BP、EP、CFP；按照过去3年平均税后现金股息率降序排列，挑选排名居前的75只股票；计算75只股票BP、EP、CFP并按降序综合排名，挑选综合排名居前的50只股票组成指数样本。
四、指数计算
    上证红利价值指数计算公式如下：
    报告期指数=Σ(股价×调整股本数×股息"
997,56316,84_H50036,H50036,上证军工指数,84,2013-12-26,1,44,,"上证军工指数编制方案
一、指数名称、代码
    1 、 指数名称：上证军工指数
    2 、 指数简称：上证军工
    3 、 英文名称： SSE National Defense Industry Index
    4 、 英文简称： SSE National Defense
    5 、 指数代码： H50036
二、基日与基点
    上证军工指数以 2004 年 12 月 31 日为基日，以该日收盘后所有样本股的调整市值为基期，以 1000 点为基点。
三、指数选样
    ?  样本空间：以沪市全部 A 股（非 ST 、 *ST 股）作为样本空间。
    ?  选样方法：
    将样本空间内符合下列条件的股票作为军工股票：
    1 ）选择由十大军工集团控股且主营业务与军工行业相关的上市公司股票作为指数样本；
    2 ）选择业务范围涵盖航空、航天、船舶、兵器、军事电子和卫星等军工领域的其他军工类上市公司股票作为指数样本；
    当样本空间中的军工股票超过 50 只时，对所有军工股票按照过去一年的日均总市值进行排序，选取排名前 50 的股票作为指数样本。
四、指数计算与修正
    ?  计算公式
    上证军工指数采用派许加权方法，按照样本股的调整股本数为权数加权计算，公式为：
    报告期指数 = 报告期样本股的调整市值 / 基期× 1000
    其中，调整市值 = Σ ( "
